        load_SSE_16B; 4; 4224.000, 4.125, 0.004; 111673.649; 115101.998; 113335.577; 113492.513;   1.039 %; 35.543
        load_SSE_32B; 9; 4224.000, 4.125, 0.004; 123662.249; 126315.614; 124311.913; 124339.082;   0.428 %; 32.405
        load_SSE_64B; 13; 4224.000, 4.125, 0.004; 110060.620; 118704.283; 112183.403; 111669.444;   1.765 %; 35.908
       load_SSE_128B; 17; 4224.000, 4.125, 0.004; 109210.505; 113689.692; 111047.040; 111072.950;   1.030 %; 36.276
        load_AVX_32B; 4; 4224.000, 4.125, 0.004; 82578.121; 113648.583; 107154.245; 111517.173;   8.084 %; 37.594
        load_AVX_64B; 9; 4224.000, 4.125, 0.004; 114317.335; 116402.441; 114835.803; 114756.861;   0.320 %; 35.079
       load_AVX_128B; 13; 4224.000, 4.125, 0.004; 114410.336; 115893.540; 114831.374; 114820.799;   0.238 %; 35.080
       load_AVX_256B; 17; 4224.000, 4.125, 0.004; 114379.990; 116473.182; 114825.560; 114764.197;   0.384 %; 35.082
