        load_SSE_16B; 1; 640.000, 0.625, 0.001; 15065.216; 19375.963; 15399.210; 15237.046;   4.707 %; 39.635
        load_SSE_32B; 1; 640.000, 0.625, 0.001; 17619.227; 18455.858; 17837.137; 17808.358;   0.801 %; 34.218
        load_SSE_64B; 2; 640.000, 0.625, 0.001; 14974.204; 15420.662; 15226.469; 15302.326;   0.910 %; 40.085
       load_SSE_128B; 2; 640.000, 0.625, 0.001; 15002.507; 16170.266; 15217.400; 15143.778;   1.533 %; 40.109
        load_AVX_32B; 1; 640.000, 0.625, 0.001; 11043.076; 11524.757; 11299.025; 11337.842;   0.815 %; 54.018
        load_AVX_64B; 1; 640.000, 0.625, 0.001; 11227.858; 11708.883; 11349.595; 11331.557;   0.936 %; 53.777
       load_AVX_128B; 2; 640.000, 0.625, 0.001; 11233.876; 11402.533; 11331.671; 11347.103;   0.355 %; 53.862
       load_AVX_256B; 2; 640.000, 0.625, 0.001; 11238.212; 11388.050; 11349.834; 11358.855;   0.277 %; 53.776
