     dotprod_SSE_16B; 0; 64.000, 0.062, 0.000; 4728.869; 4824.487; 4756.714; 4752.722;   0.573 %; 25.663; 3.444
     dotprod_SSE_32B; 0; 64.000, 0.062, 0.000; 2475.581; 2562.852; 2513.092; 2506.642;   1.029 %; 48.574; 13.039
     dotprod_SSE_64B; 0; 64.000, 0.062, 0.000; 2686.465; 2758.809; 2718.466; 2724.390;   0.728 %; 44.904; 24.108
     dotprod_AVX_32B; 0; 64.000, 0.062, 0.000; 2346.013; 2456.941; 2366.460; 2348.349;   1.163 %; 51.584; 6.923
     dotprod_AVX_64B; 0; 64.000, 0.062, 0.000; 1377.387; 1466.443; 1421.402; 1421.386;   1.724 %; 85.880; 23.053
    dotprod_AVX_128B; 0; 64.000, 0.062, 0.000; 1437.340; 1542.240; 1474.222; 1475.854;   1.838 %; 82.803; 44.455
    dotprod_AVX_256B; 0; 64.000, 0.062, 0.000; 1394.502; 1482.620; 1437.515; 1435.290;   1.589 %; 84.918; 91.180
