     ntstore_SSE_16B; 1; 640.000, 0.625, 0.001; 20898.951; 21456.312; 21109.761; 21098.335;   0.610 %; 28.913
     ntstore_SSE_32B; 2; 640.000, 0.625, 0.001; 20682.605; 21093.124; 20852.086; 20861.802;   0.518 %; 29.271
     ntstore_SSE_64B; 3; 640.000, 0.625, 0.001; 20682.724; 23223.672; 21098.102; 20887.298;   2.921 %; 28.929
    ntstore_SSE_128B; 3; 640.000, 0.625, 0.001; 20687.590; 22306.591; 20930.707; 20851.448;   1.451 %; 29.161
     ntstore_AVX_32B; 1; 640.000, 0.625, 0.001; 20904.889; 21993.586; 21604.308; 21713.603;   1.319 %; 28.251
     ntstore_AVX_64B; 2; 640.000, 0.625, 0.001; 21525.944; 22937.755; 21748.172; 21707.543;   1.219 %; 28.065
    ntstore_AVX_128B; 2; 640.000, 0.625, 0.001; 21560.860; 22050.860; 21753.742; 21735.243;   0.487 %; 28.057
    ntstore_AVX_256B; 3; 640.000, 0.625, 0.001; 21560.102; 22081.762; 21727.403; 21715.120;   0.482 %; 28.091
