       reduc_SSE_16B; 16; 4224.000, 4.125, 0.004; 314755.577; 318776.230; 315750.922; 315382.354;   0.310 %; 12.758; 1.712
       reduc_SSE_32B; 22; 4224.000, 4.125, 0.004; 163206.164; 166322.427; 163966.183; 163810.242;   0.428 %; 24.568; 6.595
       reduc_SSE_64B; 26; 4224.000, 4.125, 0.004; 111870.322; 115885.050; 114112.388; 113951.718;   0.980 %; 35.301; 18.952
      reduc_SSE_128B; 31; 4224.000, 4.125, 0.004; 110962.165; 115603.901; 112952.913; 112763.864;   1.002 %; 35.664; 38.294
       reduc_AVX_32B; 6; 4224.000, 4.125, 0.004; 157033.025; 166599.999; 158925.371; 157960.443;   1.338 %; 25.347; 3.402
       reduc_AVX_64B; 9; 4224.000, 4.125, 0.004; 81969.968; 84989.662; 82559.348; 82408.416;   0.810 %; 48.793; 13.098
      reduc_AVX_128B; 12; 4224.000, 4.125, 0.004; 78261.575; 81634.369; 79066.204; 79052.167;   0.679 %; 50.949; 27.353
      reduc_AVX_256B; 15; 4224.000, 4.125, 0.004; 78587.249; 81693.046; 79035.044; 78994.696;   0.666 %; 50.969; 54.727
