       triad_SSE_16B; 42; 4224.000, 4.125, 0.004; 559640.653; 581612.412; 573999.294; 574030.137;   0.698 %; 21.054; 1.884
       triad_SSE_32B; 84; 4224.000, 4.125, 0.004; 555286.913; 565955.875; 558563.578; 558606.444;   0.399 %; 21.636; 3.872
       triad_SSE_64B; 126; 4224.000, 4.125, 0.004; 552595.464; 560144.731; 555766.170; 555490.313;   0.301 %; 21.745; 7.783
       triad_AVX_32B; 41; 4224.000, 4.125, 0.004; 548115.703; 565857.102; 554406.823; 554423.868;   0.722 %; 21.798; 1.950
       triad_AVX_64B; 83; 4224.000, 4.125, 0.004; 549997.315; 562114.195; 556138.985; 555509.068;   0.580 %; 21.730; 3.889
      triad_AVX_128B; 122; 4224.000, 4.125, 0.004; 548230.556; 558873.992; 553731.451; 553612.927;   0.503 %; 21.825; 7.811
      triad_AVX_256B; 161; 4224.000, 4.125, 0.004; 548165.232; 561015.780; 553195.376; 552994.494;   0.432 %; 21.846; 15.638
