       triad_SSE_16B; 0; 64.000, 0.062, 0.000; 4694.319; 5200.754; 4808.712; 4759.699;   2.897 %; 38.078; 3.407
       triad_SSE_32B; 0; 64.000, 0.062, 0.000; 3278.975; 3941.718; 3407.082; 3333.073;   5.921 %; 53.743; 9.618
       triad_SSE_64B; 1; 64.000, 0.062, 0.000; 3297.783; 3649.631; 3375.751; 3348.191;   2.469 %; 54.241; 19.414
       triad_AVX_32B; 0; 64.000, 0.062, 0.000; 2427.464; 2717.354; 2601.573; 2605.265;   2.659 %; 70.383; 6.298
       triad_AVX_64B; 0; 64.000, 0.062, 0.000; 2519.988; 2772.865; 2601.662; 2591.422;   1.991 %; 70.380; 12.595
      triad_AVX_128B; 0; 64.000, 0.062, 0.000; 2486.933; 2691.484; 2567.627; 2551.706;   1.989 %; 71.313; 25.524
      triad_AVX_256B; 0; 64.000, 0.062, 0.000; 2415.905; 2935.657; 2541.973; 2524.859;   4.682 %; 72.033; 51.563
